"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim4Fold43",790.166666666667,1.51706046319559e-05,-11.0961509083147,94.859386410434,4,3.56516521785214
"Sim4Fold44",1127.5,1.71480624583139e-06,-13.2762104599203,174.056801667026,4,3.56516521785214
"Sim4Fold45",913.166666666667,4.60622273881295e-06,-12.2881023993301,132.491705607191,4,3.56516521785214
"Sim4Fold46",1252.5,6.05992626647389e-06,-12.0138129252056,122.75285657488,4,3.56516521785214
"Sim4Fold47",1928,2.3779078048336e-05,-10.646704437498,83.4786139004807,4,3.56516521785214
"Sim4Fold48",3026.5,3.73857733033661e-05,-10.1942203188697,73.3093023665211,4,3.56516521785214
"Sim4Fold49",4964.5,4.58869052371349e-05,-9.98933077055172,69.0900501364419,4,3.56516521785214
"Sim1Fold1",1,0.102843101530862,-2.27455073824048,3.44070000494698,1,3.56516521785214
"Sim1Fold2",1.16666666666667,0.874752133126045,-0.133814709182246,0.0265843530933571,1,3.56516521785214
"Sim1Fold3",3.83333333333333,0.821081131117512,-0.197133354536904,0.0548256015692896,1,3.56516521785214
"Sim1Fold4",4.66666666666667,0.93580317994255,-0.0663501024551858,0.00693272427785021,1,3.56516521785214
"Sim1Fold5",5,0.88076670332372,-0.126962497054195,0.0240697048559675,1,3.56516521785214
"Sim1Fold6",6,0.968530613335884,-0.0319751876146267,0.00166261055291501,1,3.56516521785214
"Sim1Fold7",11.6666666666667,0.491364329219568,-0.710569411640617,0.522877535870081,1,3.56516521785214
"Sim1Fold8",16.1666666666667,0.096731692283492,-2.33581419202195,3.59293569310167,1,3.56516521785214
"Sim1Fold9",18.1666666666667,0.106081005408281,-2.24355227475879,3.36478211084962,1,3.56516521785214
"Sim1Fold10",18.5,0.171946889269907,-1.76056963316656,2.27621307223499,1,3.56516521785214
"Sim1Fold11",28.8333333333333,0.352038829840637,-1.0440137974207,0.983292101718961,1,3.56516521785214
"Sim1Fold12",33.6666666666667,0.032246235598909,-3.43435396816855,6.85392740482017,1,3.56516521785214
"Sim1Fold13",40.1666666666667,0.469871313427386,-0.755296422986757,0.578683691770099,1,3.56516521785214
"Sim1Fold14",53.8333333333333,0.299493728889701,-1.20566180024451,1.24056945460218,1,3.56516521785214
"Sim1Fold15",54.3333333333333,0.069274135216115,-2.66968367165832,4.47498286734149,1,3.56516521785214
"Sim1Fold16",53.5,0.774595081536125,-0.255414861603899,0.0880972932263147,1,3.56516521785214
"Sim1Fold17",53.3333333333333,0.761943511405846,-0.271882858056729,0.0986480590144438,1,3.56516521785214
"Sim1Fold18",81.6666666666667,0.429365392465828,-0.845446991881299,0.697006610077421,1,3.56516521785214
"Sim1Fold19",84,0.124687179332474,-2.08194724367089,2.98095594966252,1,3.56516521785214
"Sim1Fold20",103.833333333333,0.770982711650875,-0.26008932895053,0.0910427326112484,1,3.56516521785214
"Sim1Fold21",123.5,0.64403748328624,-0.439998350710942,0.231475579538164,1,3.56516521785214
"Sim1Fold22",121,0.384386275738891,-0.956107305595973,0.852358561387526,1,3.56516521785214
"Sim1Fold23",124.333333333333,0.0692179077685468,-2.67049566705453,4.47723843740166,1,3.56516521785214
"Sim1Fold24",141.833333333333,0.245247763755579,-1.40548629880217,1.58684678097248,1,3.56516521785214
"Sim1Fold25",186.333333333333,0.864734799575828,-0.145332409144354,0.0310589035683636,1,3.56516521785214
"Sim1Fold26",159.5,0.507889030880333,-0.677492298414786,0.482897524458034,1,3.56516521785214
"Sim1Fold27",183,0.665782759923967,-0.406791847952421,0.201901670030027,1,3.56516521785214
"Sim1Fold28",255,0.0323565400463916,-3.43093911320074,6.84210656867722,1,3.56516521785214
"Sim1Fold29",209.333333333333,0.636674132924692,-0.451497319571487,0.242066306852371,1,3.56516521785214
"Sim1Fold30",252.333333333333,0.455288793779621,-0.786823349771841,0.619191311863734,1,3.56516521785214
"Sim1Fold31",258.166666666667,0.0172238478900296,-4.06146035023929,9.22705815149068,1,3.56516521785214
"Sim1Fold32",236.833333333333,0.880414610741752,-0.12736233389535,0.0242133746250937,1,3.56516521785214
"Sim1Fold33",298.666666666667,0.675297873697691,-0.392601391084381,0.189733947016678,1,3.56516521785214
"Sim1Fold34",371.333333333333,0.222064491412721,-1.50478743743825,1.7701815525416,1,3.56516521785214
"Sim1Fold35",345.666666666667,0.914168001400926,-0.0897409154462197,0.0124185955686425,1,3.56516521785214
"Sim1Fold36",411.833333333333,0.258433223054066,-1.35311794314773,1.49314876826015,1,3.56516521785214
"Sim1Fold37",394.166666666667,0.186798629300032,-1.67772409100858,2.10700353517554,1,3.56516521785214
"Sim1Fold38",512.833333333333,0.170572447156432,-1.76859516249886,2.29287516339457,1,3.56516521785214
"Sim1Fold39",578,0.0892126388981497,-2.4167325577502,3.79852092039761,1,3.56516521785214
"Sim1Fold40",519,0.109401826069786,-2.21272769745362,3.29002633453114,1,3.56516521785214
"Sim1Fold41",768,0.0259730383308757,-3.65069626627797,7.62635764377255,1,3.56516521785214
"Sim1Fold42",756.5,0.140641504314471,-1.96154114889605,2.70786834462966,1,3.56516521785214
"Sim1Fold43",960,0.602696782610314,-0.506341056801208,0.294945507620545,1,3.56516521785214
"Sim1Fold44",1082.5,0.215110924270176,-1.53660145706094,1.83047686115506,1,3.56516521785214
"Sim1Fold45",1130.5,0.122316326081048,-2.10114475312103,3.0255088599077,1,3.56516521785214
"Sim1Fold46",1447,0.960981622148245,-0.0397999938697876,0.0025568125224241,1,3.56516521785214
"Sim1Fold47",1984,0.729707909017187,-0.315110949544912,0.128580575319626,1,3.56516521785214
"Sim1Fold48",2838,0.886179322156399,-0.12083595364582,0.0219162835464829,1,3.56516521785214
"Sim1Fold49",4961.83333333333,0.286499068311383,-1.25001999479988,1.31478755035124,1,3.56516521785214
"Sim0.667Fold1",1.66666666666667,0.677777155949457,-0.388936723608996,0.186638551863055,0.667,3.56516521785214
"Sim0.667Fold2",2,0.776492643311431,-0.252968110602563,0.0865713689658519,0.667,3.56516521785214
"Sim0.667Fold3",2.5,0.00568966349418896,-5.16910417245407,14.5552224944967,0.667,3.56516521785214
"Sim0.667Fold4",3,0.312042291899949,-1.16461654939748,1.17326605566082,0.667,3.56516521785214
"Sim0.667Fold5",6,0.634047365792283,-0.455631617883973,0.245917047662119,0.667,3.56516521785214
"Sim0.667Fold6",5,0.650902899198083,-0.429394804276239,0.221867297373968,0.667,3.56516521785214
"Sim0.667Fold7",7.66666666666667,0.0355990010957156,-3.33543770062693,6.51608469795803,0.667,3.56516521785214
"Sim0.667Fold8",10.3333333333333,0.331209934869616,-1.10500286033392,1.07789517416013,0.667,3.56516521785214
"Sim0.667Fold9",19.6666666666667,0.393067515704484,-0.933773886182354,0.820139291110852,0.667,3.56516521785214
"Sim0.667Fold10",16.3333333333333,0.00908707614935325,-4.70090207827177,12.1067180552784,0.667,3.56516521785214
"Sim0.667Fold11",20.1666666666667,0.803249701881644,-0.219089652126426,0.0665891242052205,0.667,3.56516521785214
"Sim0.667Fold12",28.5,0.679721378007027,-0.386072303002589,0.184232636997274,0.667,3.56516521785214
"Sim0.667Fold13",31.1666666666667,0.00781085057873949,-4.85224141213118,12.8645921809254,0.667,3.56516521785214
"Sim0.667Fold14",51.8333333333333,0.931146003376606,-0.0713391897508621,0.00797822477929693,0.667,3.56516521785214
"Sim0.667Fold15",52.8333333333333,0.134059488341917,-2.00947163469457,2.81526958774364,0.667,3.56516521785214
"Sim0.667Fold16",63.3333333333333,0.00723244094622519,-4.92917868620433,13.2619199150905,0.667,3.56516521785214
"Sim0.667Fold17",57,0.00814106297717464,-4.81083452061692,12.6541456758498,0.667,3.56516521785214
"Sim0.667Fold18",88.8333333333333,0.0705072851019614,-2.65203923972299,4.42610470911921,0.667,3.56516521785214
"Sim0.667Fold19",79,0.126600206459647,-2.06672113847049,2.94581833088105,0.667,3.56516521785214
"Sim0.667Fold20",92,0.328290114938797,-1.11385756477013,1.09188113350567,0.667,3.56516521785214
"Sim0.667Fold21",115.833333333333,0.00327447301882472,-5.7215983331249,17.8702759287199,0.667,3.56516521785214
"Sim0.667Fold22",136.833333333333,0.000765298078602004,-7.17524515479835,29.3320573087091,0.667,3.56516521785214
"Sim0.667Fold23",123.166666666667,0.488498527780776,-0.716418821258649,0.530063053302525,0.667,3.56516521785214
"Sim0.667Fold24",134,0.970819229617414,-0.0296149973145219,0.00142945102551387,0.667,3.56516521785214
"Sim0.667Fold25",163.333333333333,0.435369496532591,-0.831560191127883,0.678285762347775,0.667,3.56516521785214
"Sim0.667Fold26",186,0.00702717813205546,-4.95797005743414,13.4127407151768,0.667,3.56516521785214
"Sim0.667Fold27",174,0.000484564065747327,-7.63226090473052,33.9517622965336,0.667,3.56516521785214
"Sim0.667Fold28",219,0.0233978617618284,-3.75511063849332,8.01616967630138,0.667,3.56516521785214
"Sim0.667Fold29",218,0.0149395413552364,-4.20374379886272,9.82509734432016,0.667,3.56516521785214
"Sim0.667Fold30",292,0.0820275765018462,-2.50069978945065,4.01734137017482,0.667,3.56516521785214
"Sim0.667Fold31",273.833333333333,0.00011826191128156,-9.04260880601134,52.308127141872,0.667,3.56516521785214
"Sim0.667Fold32",313.833333333333,0.00586842681506276,-5.13816868530994,14.3837391048982,0.667,3.56516521785214
"Sim0.667Fold33",354.833333333333,0.100321716487956,-2.29937309211675,3.50202953442398,0.667,3.56516521785214
"Sim0.667Fold34",343.666666666667,0.00352420393326678,-5.64810070275661,17.4004727613026,0.667,3.56516521785214
"Sim0.667Fold35",413.5,0.210620888587207,-1.55769549812677,1.87087054436446,0.667,3.56516521785214
"Sim0.667Fold36",440,0.0103733860760005,-4.56851178390564,11.4687184124129,0.667,3.56516521785214
"Sim0.667Fold37",453.333333333333,0.0180478013778522,-4.01473140894357,9.03568577980721,0.667,3.56516521785214
"Sim0.667Fold38",515.833333333333,0.9059117230945,-0.0988134135643771,0.0149367632004088,0.667,3.56516521785214
"Sim0.667Fold39",613,0.0011925912454341,-6.73162682204169,25.3534160832632,0.667,3.56516521785214
"Sim0.667Fold40",547.5,0.18195260944047,-1.70400901350183,2.16013905907018,0.667,3.56516521785214
"Sim0.667Fold41",602.666666666667,0.0172548585490516,-4.05966152014461,9.21964573016934,0.667,3.56516521785214
"Sim0.667Fold42",753.666666666667,0.0829532770081821,-2.48947775730104,3.98777015558514,0.667,3.56516521785214
"Sim0.667Fold43",988.833333333333,0.0375129703563983,-3.28306852963653,6.34100678264316,0.667,3.56516521785214
"Sim0.667Fold44",959.166666666667,0.832927655352182,-0.182808488903536,0.0476784948140038,0.667,3.56516521785214
"Sim0.667Fold45",1066.83333333333,0.932892214237143,-0.0694656108136416,0.00757753976245447,0.667,3.56516521785214
"Sim0.667Fold46",1404.5,0.26421325565852,-1.33099871533451,1.45419724202243,0.667,3.56516521785214
"Sim0.667Fold47",1757.5,0.99113576027054,-0.00890376082543687,0.000131839673494854,0.667,3.56516521785214
"Sim0.667Fold48",2919.5,0.291871511137863,-1.2314416039054,1.28351669101718,0.667,3.56516521785214
"Sim0.667Fold49",5156.16666666667,0.146239064368379,-1.9225125692154,2.62168596537571,0.667,3.56516521785214
