"Feature","pvals","qvals","log.pvals","F.stat","den.df"
"TOX",0.614667696915251,0.497658892786608,-0.486673487425702,0.274989340609213,3.74962778622618
"TOX2",0.996280690365808,0.609547818114162,-0.00372624346431585,2.31735409822951e-05,3.74962778622618
"TOX3",0.285452709916482,0.353652291658609,-1.25367890312777,1.31622824271917,3.74962778622618
"TOX4",0.988640877597034,0.608366246842115,-0.0114241299887701,0.000216166719517407,3.74962778622618
"TP53",0.879173471001791,0.579508409868202,-0.128773050367771,0.0246837799226647,3.74962778622618
"TP53I11",0.0903647358401941,0.230696500558017,-2.40390117795235,3.73977733327578,3.74962778622618
"TP53I13",0.0149819417134369,0.150431014104066,-4.20090968890341,9.68450946609181,3.74962778622618
"TP53INP1",0.19244919901377,0.300323799954926,-1.64792306130952,2.03791100227232,3.74962778622618
"TP53RK",0.79945038706712,0.557180980750142,-0.22383080358406,0.0691384441640261,3.74962778622618
"TP73",0.00248760921586519,0.118565899219507,-5.99643318401991,19.3107281522605,3.74962778622618
"TPBG",0.972076156062259,0.605416810574816,-0.0283211277325963,0.00130685653595973,3.74962778622618
"TPCN1",0.122653316108743,0.255830859024761,-2.09839347147442,3.00124384093171,3.74962778622618
"TPCN2",0.00933313967385272,0.137203437985336,-4.67418380692038,11.7975650048238,3.74962778622618
"TPD52",0.637468096312829,0.505361415029421,-0.450251048201332,0.240440642549924,3.74962778622618
"TPD52L1",0.398847133675861,0.408567556100625,-0.919177059122275,0.797061823013179,3.74962778622618
"TPD52L2",0.0810919685881485,0.223490143313732,-2.51217135373694,4.01856129834365,3.74962778622618
"TPGS1",0.995582059085717,0.609369113413647,-0.00442772885424268,3.26970892914043e-05,3.74962778622618
"TPGS2",0.172211962900297,0.288282742532061,-1.75902921843578,2.26180822658358,3.74962778622618
"TPH1",0.842045189788399,0.568669690862279,-0.17192159659755,0.0424655755695037,3.74962778622618
"TPI1",0.569252976007958,0.481566746602835,-0.563430346106486,0.353186465028338,3.74962778622618
"TPK1",0.0436243657786306,0.184737481873363,-3.13213943659088,5.79670462207842,3.74962778622618
"TPM1",0.00610645974660093,0.127022501726779,-5.09840809326859,13.9303740343378,3.74962778622618
"TPM2",0.75201682479478,0.543149004010744,-0.284996581885264,0.107206033054954,3.74962778622618
"TPM3",0.241011125637026,0.330449038970156,-1.42291218208804,1.61197155458667,3.74962778622618
"TPM4",0.885414932788192,0.580814795582205,-0.121698893242185,0.0221786877770354,3.74962778622618
"TPMT",0.802129685521271,0.557900696894076,-0.220484981543109,0.0672565161346021,3.74962778622618
"TPP1",0.312090634348447,0.365961564118719,-1.16446163865151,1.16905158447751,3.74962778622618
"TPP2",0.266768310656812,0.343639276853403,-1.32137474764418,1.43195529020652,3.74962778622618
"TPPP",0.162783490065879,0.283674565608693,-1.81533424292803,2.37868765539105,3.74962778622618
"TPPP2",0.414818458087475,0.417032088128727,-0.879914304852402,0.742194190621864,3.74962778622618
"TPPP3",0.413254139090811,0.41623286719252,-0.883692526382438,0.747415255484703,3.74962778622618
"TPR",0.262345702263064,0.340440893640538,-1.33809217067575,1.46106533588521,3.74962778622618
"TPRA1",0.96462512855431,0.604250986002136,-0.0360157209356884,0.0020979566095727,3.74962778622618
"TPRKB",0.0768214846303449,0.218913090864364,-2.56627093015968,4.16128246527292,3.74962778622618
"TPRN",0.125590844879218,0.258811097465719,-2.07472591869375,2.94694007370684,3.74962778622618
"TPSB2",0.0240185486536026,0.161501394707143,-3.72892888657035,7.82755360819217,3.74962778622618
