"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.5Fold46",1553.5,0.0549580097661269,-2.90118584413044,5.14115450327832,0.5,3.56249093191588
"Sim0.5Fold47",1822.16666666667,0.0197295204943834,-3.92563926261936,8.67913297660707,0.5,3.56249093191588
"Sim0.5Fold48",2554.83333333333,0.07910479296947,-2.53698181224565,4.11408863411723,0.5,3.56249093191588
"Sim0.5Fold49",5894.5,0.00739745278873996,-4.90661955576638,13.1476845986399,0.5,3.56249093191588
"Sim4Fold1",3.16666666666667,0.0711134844215239,-2.64347830584388,4.40298275391546,4,3.56249093191588
"Sim4Fold2",3.83333333333333,0.0165535645526466,-4.10115381952562,9.39334665592916,4,3.56249093191588
"Sim4Fold3",1.83333333333333,0.170090884279447,-1.7714223713782,2.2989264720074,4,3.56249093191588
"Sim4Fold4",5.5,0.00360175177127685,-5.62633494874053,17.2679775670243,4,3.56249093191588
"Sim4Fold5",3.83333333333333,0.0304232596625339,-3.49254784264733,7.05823278127062,4,3.56249093191588
"Sim4Fold6",9.16666666666667,0.00639807737404281,-5.05175774405454,13.9156610543561,4,3.56249093191588
"Sim4Fold7",9.5,0.0466629224603058,-3.06480538125323,5.63953925921088,4,3.56249093191588
"Sim4Fold8",11.5,0.0598124908037616,-2.81654076352009,4.89248930954361,4,3.56249093191588
"Sim4Fold9",17.5,0.0055916061729647,-5.18648870339683,14.6559480353808,4,3.56249093191588
"Sim4Fold10",22.8333333333333,0.001739423063599,-6.35420179338232,22.3263959264528,4,3.56249093191588
"Sim4Fold11",18,0.00570713309385864,-5.16603846653976,14.5418481478656,4,3.56249093191588
"Sim4Fold12",21.8333333333333,0.0111139017728019,-4.49955854231338,11.1477676459696,4,3.56249093191588
"Sim4Fold13",41,0.000140155628233797,-8.87275712251695,49.7427014877368,4,3.56249093191588
"Sim4Fold14",50.6666666666667,8.82222418195493e-05,-9.33565145191743,57.091875544883,4,3.56249093191588
"Sim4Fold15",39,0.00139649554607836,-6.5737893619301,24.0555469270774,4,3.56249093191588
"Sim4Fold16",54.8333333333333,0.000417177348267721,-7.78199913097197,35.6065837829432,4,3.56249093191588
"Sim4Fold17",54.8333333333333,0.000141566098454829,-8.86274382306153,49.5934693534275,4,3.56249093191588
"Sim4Fold18",75.8333333333333,6.78886126741761e-05,-9.59764224476633,61.6684642799184,4,3.56249093191588
"Sim4Fold19",93,8.76486639953071e-05,-9.34217418920827,57.2020066366213,4,3.56249093191588
"Sim4Fold20",97.5,2.96242616612724e-05,-10.4269168816458,78.4360294564836,4,3.56249093191588
"Sim4Fold21",100,0.000139991616441599,-8.87392801970801,49.7601776932734,4,3.56249093191588
"Sim4Fold22",105.166666666667,0.000149116619052156,-8.81078187994928,48.825385393119,4,3.56249093191588
"Sim4Fold23",110.5,7.81957380699657e-05,-9.45629541228228,59.1599489881707,4,3.56249093191588
