"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim1Fold29",252.666666666667,0.0240343504114325,-3.72827120477771,7.94893366549216,1,3.49817709706347
"Sim1Fold30",239.166666666667,0.933464602731789,-0.0688522355925827,0.00745286119212529,1,3.49817709706347
"Sim1Fold31",275.5,0.209319058793573,-1.56389559398368,1.88592658316891,1,3.49817709706347
"Sim1Fold32",257.5,0.766506583318247,-0.265911991903177,0.0948276496837177,1,3.49817709706347
"Sim1Fold33",316.5,0.16525122770318,-1.80028837090923,2.36363438065839,1,3.49817709706347
"Sim1Fold34",308.166666666667,0.197397782282238,-1.62253438668498,2.00053166912919,1,3.49817709706347
"Sim1Fold35",451.666666666667,0.458617544028761,-0.779538653666946,0.610326774887523,1,3.49817709706347
"Sim1Fold36",432.166666666667,0.172224103704484,-1.75895872172903,2.27710275918591,1,3.49817709706347
"Sim1Fold37",514.833333333333,0.789444507384179,-0.236425736060542,0.0765923376816369,1,3.49817709706347
"Sim1Fold38",501.833333333333,0.530599805104116,-0.633747204590823,0.432132990087696,1,3.49817709706347
"Sim1Fold39",573.5,0.812763230305761,-0.207315441486122,0.0601986450394833,1,3.49817709706347
"Sim1Fold40",607.333333333333,0.083765780316742,-2.47973070433366,3.97278379843349,1,3.49817709706347
"Sim1Fold41",743.833333333333,0.834597487653372,-0.180805721069603,0.0467420571227498,1,3.49817709706347
"Sim1Fold42",849.333333333333,0.200845384476657,-1.60521989839281,1.96642433427284,1,3.49817709706347
"Sim1Fold43",859,0.915736039416067,-0.0880271224123193,0.0119740591005171,1,3.49817709706347
"Sim1Fold44",1001.33333333333,0.889551657075816,-0.11703769927827,0.0206391794534209,1,3.49817709706347
"Sim1Fold45",1348.5,0.551584629499112,-0.594959998753788,0.388472693534737,1,3.49817709706347
"Sim1Fold46",1655.33333333333,0.540174439274664,-0.61586315589479,0.411796492802516,1,3.49817709706347
"Sim1Fold47",2013.5,0.487167282623692,-0.71914771873363,0.533910418533603,1,3.49817709706347
"Sim1Fold48",2509.66666666667,0.915951394464746,-0.0877919785273005,0.0119126570586329,1,3.49817709706347
"Sim1Fold49",5090.66666666667,0.761880590221878,-0.271965441320686,0.0987659524783184,1,3.49817709706347
"Sim0.667Fold1",2,0.0568772086745982,-2.86686056862595,5.05485391879911,0.667,3.49817709706347
"Sim0.667Fold2",1,0.261611372443282,-1.34089518770148,1.47369302313276,0.667,3.49817709706347
"Sim0.667Fold3",4.33333333333333,0.390932841230265,-0.939219495308902,0.828847509541009,0.667,3.49817709706347
"Sim0.667Fold4",4.83333333333333,0.441807964082004,-0.816879961716756,0.659333503327159,0.667,3.49817709706347
"Sim0.667Fold5",5,0.098506835141644,-2.31762934091067,3.55626343086765,0.667,3.49817709706347
"Sim0.667Fold6",10.3333333333333,0.142752553445986,-1.94664254306844,2.68035531028536,0.667,3.49817709706347
"Sim0.667Fold7",8.83333333333333,0.247982826479257,-1.39439578328243,1.5691626991074,0.667,3.49817709706347
"Sim0.667Fold8",15.1666666666667,0.36395482780241,-1.0107255184903,0.934008184937347,0.667,3.49817709706347
"Sim0.667Fold9",20.5,0.789522695628169,-0.23632669886217,0.0765338012590169,0.667,3.49817709706347
"Sim0.667Fold10",30.5,0.294288538398176,-1.22319456980121,1.27140492211342,0.667,3.49817709706347
"Sim0.667Fold11",24.8333333333333,0.802747599826797,-0.219714935955574,0.0669800547345228,0.667,3.49817709706347
"Sim0.667Fold12",29.3333333333333,0.532627044093468,-0.629933829397132,0.427767516725573,0.667,3.49817709706347
"Sim0.667Fold13",45,0.0766282040057684,-2.5687900714953,4.21064691980523,0.667,3.49817709706347
"Sim0.667Fold14",48,0.00546917267984826,-5.20862792081567,14.8723391195875,0.667,3.49817709706347
