"","Feature","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"44","ERCC-00108",31505.875,1.64288854109938e-33,-75.4888520706987,5957.24615974089,4,21.3128309770922
"45","ERCC-00109",29.75,0.336826576151947,-1.08818709191245,0.955805174458281,1,21.3128309770922
"46","ERCC-00111",34367.75,1.86758897389391e-18,-40.8218833936862,446.254047252107,0.667,21.3128309770922
"47","ERCC-00112",3968.625,1.10663116688514e-19,-43.6477963512569,554.900168772531,0.5,21.3128309770922
"48","ERCC-00113",211043.375,4.97157238378164e-20,-44.447965694802,589.974303629364,0.667,21.3128309770922
"49","ERCC-00116",5191,7.20649656087704e-28,-62.4973996845175,2284.71327295935,4,21.3128309770922
"50","ERCC-00120",25.25,0.0175177314351761,-4.04454168615131,6.39526867312663,0.667,21.3128309770922
"51","ERCC-00126",113.875,0.234255663282767,-1.45134218192205,1.479530776639,1,21.3128309770922
"52","ERCC-00130",701777.875,2.48868322513331e-30,-68.1657990444698,3473.721226418,4,21.3128309770922
"53","ERCC-00131",2970.875,1.60018821137157e-24,-54.7919209774222,1288.1591806628,4,21.3128309770922
"54","ERCC-00136",32089.25,9.84986635440916e-29,-64.4875098098157,2647.27733943021,4,21.3128309770922
"55","ERCC-00137",42.5,0.143394750037596,-1.94215396210329,2.26982066015472,0.5,21.3128309770922
"56","ERCC-00143",231.25,0.000208604589118401,-8.47507001603076,18.2798832093276,0.667,21.3128309770922
"57","ERCC-00144",464.75,3.16950752061158e-18,-40.2929554543466,428.300327073188,4,21.3128309770922
"58","ERCC-00145",37331.375,3.42114747919143e-19,-42.5191407518553,508.794332315644,0.667,21.3128309770922
"59","ERCC-00147",26.75,9.17630860255523e-06,-11.5988855472124,29.525730303416,4,21.3128309770922
"60","ERCC-00148",425,0.559827573292912,-0.580126447499454,0.348480556255417,1,21.3128309770922
"61","ERCC-00150",43.5,0.638925232587867,-0.44796783835519,0.225136878770991,1,21.3128309770922
"62","ERCC-00154",164.75,2.42589625946542e-13,-29.0474051612831,173.233968387762,4,21.3128309770922
"63","ERCC-00157",602.75,1.33570811698367e-08,-18.1312191680187,63.4990494244384,0.667,21.3128309770922
"64","ERCC-00158",25.25,0.245630360188229,-1.40392747394744,1.40786234780289,1,21.3128309770922
"65","ERCC-00160",934.25,8.4857038560633e-13,-27.7952233606935,155.757058941492,0.5,21.3128309770922
"66","ERCC-00162",3154.875,9.06251918091701e-14,-30.0320441652231,188.148521017357,0.667,21.3128309770922
"67","ERCC-00163",861.25,1.5462565348475e-13,-29.4977693379515,179.922354262023,0.5,21.3128309770922
"68","ERCC-00165",3865.125,5.68926629352704e-21,-46.6157056597071,695.997500654835,0.5,21.3128309770922
"69","ERCC-00168",48.875,0.000243594136457045,-8.32000709279161,17.7884189626397,0.5,21.3128309770922
"70","ERCC-00170",396.5,2.96170481848463e-17,-38.0581815261689,359.672840074434,4,21.3128309770922
"71","ERCC-00171",151841.5,0.439505825038006,-0.822104308160877,0.615419837191622,1,21.3128309770922
